-40	-15	2.00177440694994
-30	-15	2.0098532328753453
-20	-15	2.0745822404844034
-10	-15	2.1870013774553034
0	-15	2.2420177285889045
10	-15	2.1870013774553034
20	-15	2.0745822404844034
30	-15	2.0098532328753453
40	-15	2.00177440694994
-30	-25	2.0709503684774333
-20	-25	2.0440370955460763
-10	-25	2.068727786713535
0	-25	2.3459125781004575
10	-25	2.068727786713535
20	-25	2.0440370955460763
30	-25	2.0709503684774333
-20	-35	1.938224110873912
-10	-35	2.006641285126271
0	-35	2.3853074676967574
10	-35	2.006641285126271
20	-35	1.938224110873912
-10	-45	1.9806389466296672
0	-45	2.4033862544538187
10	-45	1.9806389466296672
0	-55	2.4130037077371966
