-40	-15	0.9996995220620981
-30	-15	0.9983335967126628
-20	-15	0.9875149081578185
-10	-15	0.9692399095022846
10	-15	0.9692399095022846
20	-15	0.9875149081578185
30	-15	0.9983335967126628
40	-15	0.9996995220620981
-30	-25	0.9881160948518645
-20	-25	0.9925925811513798
-10	-25	0.9884843397518372
10	-25	0.9884843397518372
20	-25	0.9925925811513798
30	-25	0.9881160948518645
-20	-35	1.0105680018755456
-10	-35	0.9988762356473377
10	-35	0.9988762356473377
20	-35	1.0105680018755456
-10	-45	1.0032896639914832
10	-45	1.0032896639914832
