-110	-35	2.039142025001222
-100	-35	2.0576187406654483
-90	-35	2.0853752430609958
-80	-35	2.126510408467792
-70	-35	2.185606829315251
-60	-35	2.2658871943553387
-50	-35	2.365873302106677
-40	-35	2.47664208217165
-30	-35	2.5837600940410566
-20	-35	2.6732683406079785
-10	-35	2.7339595471080944
0	-35	2.75581115878504
10	-35	2.7339595471080944
20	-35	2.6732683406079785
30	-35	2.5837600940410566
40	-35	2.47664208217165
50	-35	2.365873302106677
60	-35	2.2658871943553387
70	-35	2.185606829315251
80	-35	2.126510408467792
90	-35	2.0853752430609958
100	-35	2.0576187406654483
110	-35	2.039142025001222
120	-35	2.026868992999061
130	-35	2.0186765316914266
140	-35	2.0131579706547127
150	-35	2.0093979123835264
160	-35	2.006803605697813
170	-35	2.004990218464332
180	-35	2.003706137500209
190	-35	2.0027852637210484
200	-35	2.0021167362149166
-190	-45	2.006158087122785
-180	-45	2.008211104821251
-170	-45	2.01107930831447
-160	-45	2.0151362107010233
-150	-45	2.020945815836278
-140	-45	2.0293650566012844
-130	-45	2.0416979282407315
-120	-45	2.059915981971417
-110	-45	2.086940585630977
-100	-45	2.1269124582362426
-90	-45	2.1851952581902414
-80	-45	2.2675396232428002
-70	-45	2.3776239224892084
-60	-45	2.5130941021735502
-50	-45	2.6632611005387252
-40	-45	2.813416814572195
-30	-45	2.953351954151289
-20	-45	3.077072463975066
-10	-45	3.1700801245593615
0	-45	3.206053260354627
10	-45	3.1700801245593615
20	-45	3.077072463975066
30	-45	2.953351954151289
40	-45	2.813416814572195
50	-45	2.6632611005387252
60	-45	2.5130941021735502
70	-45	2.3776239224892084
80	-45	2.2675396232428002
90	-45	2.1851952581902414
100	-45	2.1269124582362426
110	-45	2.086940585630977
120	-45	2.059915981971417
130	-45	2.0416979282407315
140	-45	2.0293650566012844
150	-45	2.020945815836278
160	-45	2.0151362107010233
170	-45	2.01107930831447
180	-45	2.008211104821251
190	-45	2.006158087122785
-180	-55	2.015689083326976
-170	-55	2.0212184537342597
-160	-55	2.0290476483743243
-150	-55	2.0402570605095924
-140	-55	2.0564643170851182
-130	-55	2.0800691667736673
-120	-55	2.1145453296837595
-110	-55	2.16466657305509
-100	-55	2.2363396612939717
-90	-55	2.335382562525714
-80	-55	2.464514865179106
-70	-55	2.619203530716598
-60	-55	2.7865406725134645
-50	-55	2.9524552886340643
-40	-55	3.113426942694798
-30	-55	3.2775270271001737
-20	-55	3.445882798579812
-10	-55	3.587862060767155
0	-55	3.645798988365671
10	-55	3.587862060767155
20	-55	3.445882798579812
30	-55	3.2775270271001737
40	-55	3.113426942694798
50	-55	2.9524552886340643
60	-55	2.7865406725134645
70	-55	2.619203530716598
80	-55	2.464514865179106
90	-55	2.335382562525714
100	-55	2.2363396612939717
110	-55	2.16466657305509
120	-55	2.1145453296837595
130	-55	2.0800691667736673
140	-55	2.0564643170851182
150	-55	2.0402570605095924
160	-55	2.0290476483743243
170	-55	2.0212184537342597
180	-55	2.015689083326976
-170	-65	2.036945559252895
-160	-65	2.050657094096465
-150	-65	2.070233702928368
-140	-65	2.0983502666875236
-130	-65	2.13877495602095
-120	-65	2.196491132562467
-110	-65	2.277290410268767
-100	-65	2.386137166955623
-90	-65	2.5237312288563314
-80	-65	2.6825063634104285
-70	-65	2.8469747522213784
-60	-65	3.0033138437891798
-50	-65	3.152908706383544
-40	-65	3.3154303807139205
-30	-65	3.514089256738679
-20	-65	3.746508121653733
-10	-65	3.9555173977752887
0	-65	4.042916741167571
10	-65	3.9555173977752887
20	-65	3.746508121653733
30	-65	3.514089256738679
40	-65	3.3154303807139205
50	-65	3.152908706383544
60	-65	3.0033138437891798
70	-65	2.8469747522213784
80	-65	2.6825063634104285
90	-65	2.5237312288563314
100	-65	2.386137166955623
110	-65	2.277290410268767
120	-65	2.196491132562467
130	-65	2.13877495602095
140	-65	2.0983502666875236
150	-65	2.070233702928368
160	-65	2.050657094096465
170	-65	2.036945559252895
-160	-75	2.0825346816736365
-150	-75	2.1142097362374193
-140	-75	2.1590455967143383
-130	-75	2.221897973995825
-120	-75	2.3079670928362352
-110	-75	2.4207898200398823
-100	-75	2.5585538397050946
-90	-75	2.7105401321645988
-80	-75	2.8589719553272452
-70	-75	2.9901604291328976
-60	-75	3.1080938925131862
-50	-75	3.237542624428152
-40	-75	3.4139610034383012
-30	-75	3.6643599430444755
-20	-75	3.976667565787411
-10	-75	4.264746354180281
0	-75	4.386447020568633
10	-75	4.264746354180281
20	-75	3.976667565787411
30	-75	3.6643599430444755
40	-75	3.4139610034383012
50	-75	3.237542624428152
60	-75	3.1080938925131862
70	-75	2.9901604291328976
80	-75	2.8589719553272452
90	-75	2.7105401321645988
100	-75	2.5585538397050946
110	-75	2.4207898200398823
120	-75	2.3079670928362352
130	-75	2.221897973995825
140	-75	2.1590455967143383
150	-75	2.1142097362374193
160	-75	2.0825346816736365
-150	-85	2.175386809474943
-140	-85	2.2412717689908304
-130	-85	2.329507016110205
-120	-85	2.4419555316819803
-110	-85	2.5742783905176205
-100	-85	2.71303499728703
-90	-85	2.8389287050184118
-80	-85	2.9387734253828546
-70	-85	3.01795680188246
-60	-85	3.1019647034139304
-50	-85	3.228109961758918
-40	-85	3.4352422276059293
-30	-85	3.7487357863042337
-20	-85	4.14759938733931
-10	-85	4.5190985954994645
0	-85	4.676950598026818
10	-85	4.5190985954994645
20	-85	4.14759938733931
30	-85	3.7487357863042337
40	-85	3.4352422276059293
50	-85	3.228109961758918
60	-85	3.1019647034139304
70	-85	3.01795680188246
80	-85	2.9387734253828546
90	-85	2.8389287050184118
100	-85	2.71303499728703
110	-85	2.5742783905176205
120	-85	2.4419555316819803
130	-85	2.329507016110205
140	-85	2.2412717689908304
150	-85	2.175386809474943
-140	-95	2.343461632049879
-130	-95	2.4525739495598655
-120	-95	2.5761268583628785
-110	-95	2.698646127453503
-100	-95	2.8002103075486686
-90	-95	2.8686629473815484
-80	-95	2.910417033693078
-70	-95	2.949906384819498
-60	-95	3.021304337094397
-50	-95	3.162234688192267
-40	-95	3.4100213755116204
-30	-95	3.7891763481297467
-20	-95	4.273203126747346
-10	-95	4.72646202579202
0	-95	4.919996529612274
10	-95	4.72646202579202
20	-95	4.273203126747346
30	-95	3.7891763481297467
40	-95	3.4100213755116204
50	-95	3.162234688192267
60	-95	3.021304337094397
70	-95	2.949906384819498
80	-95	2.910417033693078
90	-95	2.8686629473815484
100	-95	2.8002103075486686
110	-95	2.698646127453503
120	-95	2.5761268583628785
130	-95	2.4525739495598655
140	-95	2.343461632049879
-130	-105	2.568446524988581
-120	-105	2.6739906965998537
-110	-105	2.7521844361319348
-100	-105	2.792327179797385
-90	-105	2.801797888091579
-80	-105	2.803603205989722
-70	-105	2.827594942614006
-60	-105	2.9054116710468914
-50	-105	3.07117232516048
-40	-105	3.361562432573851
-30	-105	3.8026753522086523
-20	-105	4.365602607800305
-10	-105	4.8953317556643
0	-105	5.122620625047863
10	-105	4.8953317556643
20	-105	4.365602607800305
30	-105	3.8026753522086523
40	-105	3.361562432573851
50	-105	3.07117232516048
60	-105	2.9054116710468914
70	-105	2.827594942614006
80	-105	2.803603205989722
90	-105	2.801797888091579
100	-105	2.792327179797385
110	-105	2.7521844361319348
120	-105	2.6739906965998537
130	-105	2.568446524988581
-120	-115	2.700844036722931
-110	-115	2.716914825874525
-100	-115	2.7002604849945695
-90	-115	2.6725776679473694
-80	-115	2.6597737667750025
-70	-115	2.68720559994703
-60	-115	2.7813980285405946
-50	-115	2.9743897890252176
-40	-115	3.3043321127940803
-30	-115	3.800664788752823
-20	-115	4.434109444757967
-10	-115	5.033312785591999
0	-115	5.291672514811081
10	-115	5.033312785591999
20	-115	4.434109444757967
30	-115	3.800664788752823
40	-115	3.3043321127940803
50	-115	2.9743897890252176
60	-115	2.7813980285405946
70	-115	2.68720559994703
80	-115	2.6597737667750025
90	-115	2.6725776679473694
100	-115	2.7002604849945695
110	-115	2.716914825874525
120	-115	2.700844036722931
-110	-125	2.6091184682061184
-100	-125	2.5594611793006408
-90	-125	2.5198260220904873
-80	-125	2.5104196002456254
-70	-125	2.5505887690162785
-60	-125	2.6637061562181157
-50	-125	2.8819469876534716
-40	-125	3.2462904504132815
-30	-125	3.7902963288385676
-20	-125	4.48548503134459
-10	-125	5.146706127416074
0	-125	5.433176839537089
10	-125	5.146706127416074
20	-125	4.48548503134459
30	-125	3.7902963288385676
40	-125	3.2462904504132815
50	-125	2.8819469876534716
60	-125	2.6637061562181157
70	-125	2.5505887690162785
80	-125	2.5104196002456254
90	-125	2.5198260220904873
100	-125	2.5594611793006408
110	-125	2.6091184682061184
-100	-135	2.4052761535194844
-90	-135	2.370309508937838
-80	-135	2.3725637042364967
-70	-135	2.4277104320106786
-60	-135	2.558331254272806
-50	-135	2.798117700992325
-40	-135	3.19136293407895
-30	-135	3.775855191211123
-20	-135	4.524522398623565
-10	-135	5.240545922151684
0	-135	5.552181040645999
10	-135	5.240545922151684
20	-135	4.524522398623565
30	-135	3.775855191211123
40	-135	3.19136293407895
50	-135	2.798117700992325
60	-135	2.558331254272806
70	-135	2.4277104320106786
80	-135	2.3725637042364967
90	-135	2.370309508937838
100	-135	2.4052761535194844
-90	-145	2.2370955878500522
-80	-145	2.252684905751814
-70	-145	2.321477921116968
-60	-145	2.4666975745122475
-50	-145	2.724084605840188
-40	-145	3.141198801429447
-30	-145	3.7598293468248416
-20	-145	4.554594069357116
-10	-145	5.318787539935501
0	-145	5.652810887049182
10	-145	5.318787539935501
20	-145	4.554594069357116
30	-145	3.7598293468248416
40	-145	3.141198801429447
50	-145	2.724084605840188
60	-145	2.4666975745122475
70	-145	2.321477921116968
80	-145	2.252684905751814
90	-145	2.2370955878500522
-80	-155	2.1515214131751974
-70	-155	2.2313762400537582
-60	-155	2.388110715178589
-50	-155	2.659553511926274
-40	-155	3.096245790962162
-30	-155	3.7436180748038637
-20	-155	4.578077035878808
-10	-155	5.384519556917593
0	-155	5.738398365055369
10	-155	5.384519556917593
20	-155	4.578077035878808
30	-155	3.7436180748038637
40	-155	3.096245790962162
50	-155	2.659553511926274
60	-155	2.388110715178589
70	-155	2.2313762400537582
80	-155	2.1515214131751974
-70	-165	2.155549484621734
-60	-165	2.3210728656264386
-50	-165	2.6036203495297925
-40	-165	3.0563593819428228
-30	-165	3.7279742856312907
-20	-165	4.596658018421414
-10	-165	5.440153057778422
0	-165	5.8116212741971065
10	-165	5.440153057778422
20	-165	4.596658018421414
30	-165	3.7279742856312907
40	-165	3.0563593819428228
50	-165	2.6036203495297925
60	-165	2.3210728656264386
70	-165	2.155549484621734
-60	-175	2.263915732742445
-50	-175	2.555203208388483
-40	-175	3.021132485196113
-30	-175	3.7132727210771175
-20	-175	4.6115454453267315
-10	-175	5.4875761821629085
0	-175	5.874630314823337
10	-175	5.4875761821629085
20	-175	4.6115454453267315
30	-175	3.7132727210771175
40	-175	3.021132485196113
50	-175	2.555203208388483
60	-175	2.263915732742445
-50	-185	2.5132416453595465
-40	-185	2.9900671075914684
-30	-185	3.6996702311007685
-20	-185	4.623614691009927
-10	-185	5.528275127517624
0	-185	5.929156233023983
10	-185	5.528275127517624
20	-185	4.623614691009927
30	-185	3.6996702311007685
40	-185	2.9900671075914684
50	-185	2.5132416453595465
-40	-195	2.962659679748217
-30	-195	3.6872008174212314
-20	-195	4.633507319030875
-10	-195	5.5634269936687835
0	-195	5.97659676156163
10	-195	5.5634269936687835
20	-195	4.633507319030875
30	-195	3.6872008174212314
40	-195	2.962659679748217
-30	-205	3.675831684683755
-20	-205	4.6416991248543615
-10	-205	5.593970389202757
0	-205	6.0180857706624575
10	-205	5.593970389202757
20	-205	4.6416991248543615
30	-205	3.675831684683755
-20	-215	4.648547107166002
-10	-215	5.620658990275416
0	-215	6.054547716037548
10	-215	5.620658990275416
20	-215	4.648547107166002
-10	-225	5.644102218458104
0	-225	6.0867403252698296
10	-225	5.644102218458104
0	-235	6.115288037217543
