-220	-15	0.9999852227532406
-210	-15	0.9999809912345263
-200	-15	0.9999753092141794
-190	-15	0.999967595035419
-180	-15	0.9999569994682025
-170	-15	0.999942267102444
-160	-15	0.9999215185062579
-150	-15	0.9998919044536306
-140	-15	0.9998490526728191
-130	-15	0.9997861783004627
-120	-15	0.9996926541964395
-110	-15	0.9995517343857347
-100	-15	0.999337018051446
-90	-15	0.9990072483220809
-80	-15	0.9984995257038847
-70	-15	0.9977229137806338
-60	-15	0.996559526326651
-50	-15	0.9948900354652095
-40	-15	0.9926691223548789
-30	-15	0.9900539315658988
-20	-15	0.9874950355020286
-10	-15	0.9856211477096839
0	-15	0.9849370098904802
10	-15	0.9856211477096839
20	-15	0.9874950355020286
30	-15	0.9900539315658988
40	-15	0.9926691223548789
50	-15	0.9948900354652095
60	-15	0.996559526326651
70	-15	0.9977229137806338
80	-15	0.9984995257038847
90	-15	0.9990072483220809
100	-15	0.999337018051446
110	-15	0.9995517343857347
120	-15	0.9996926541964395
130	-15	0.9997861783004627
140	-15	0.9998490526728191
150	-15	0.9998919044536306
160	-15	0.9999215185062579
170	-15	0.999942267102444
180	-15	0.9999569994682025
190	-15	0.999967595035419
200	-15	0.9999753092141794
210	-15	0.9999809912345263
220	-15	0.9999852227532406
-210	-25	0.9999036580205274
-200	-25	0.9998747415611464
-190	-25	0.9998354407242802
-180	-25	0.9997814007185464
-170	-25	0.9997061801503625
-160	-25	0.999600134204146
-150	-25	0.9994486486466523
-140	-25	0.9992293325840702
-130	-25	0.9989075541309524
-120	-25	0.9984293957964496
-110	-25	0.9977107820946922
-100	-25	0.9966215075081548
-90	-25	0.9949641791223214
-80	-25	0.992453273475555
-70	-25	0.9887136044505733
-60	-25	0.9833447710858947
-50	-25	0.9761222343859319
-40	-25	0.9673471318052467
-30	-25	0.9581147691029157
-20	-25	0.9500723285848454
-10	-25	0.9446977645753436
0	-25	0.9428254676147594
10	-25	0.9446977645753436
20	-25	0.9500723285848454
30	-25	0.9581147691029157
40	-25	0.9673471318052467
50	-25	0.9761222343859319
60	-25	0.9833447710858947
70	-25	0.9887136044505733
80	-25	0.992453273475555
90	-25	0.9949641791223214
100	-25	0.9966215075081548
110	-25	0.9977107820946922
120	-25	0.9984293957964496
130	-25	0.9989075541309524
140	-25	0.9992293325840702
150	-25	0.9994486486466523
160	-25	0.999600134204146
170	-25	0.9997061801503625
180	-25	0.9997814007185464
190	-25	0.9998354407242802
200	-25	0.9998747415611464
210	-25	0.9999036580205274
-200	-35	0.9996415715768118
-190	-35	0.9995284195148526
-180	-35	0.9993725958299533
-170	-35	0.9991553890231449
-160	-35	0.9988487992810451
-150	-35	0.9984104866215174
-140	-35	0.9977758594273867
-130	-35	0.9968458016519821
-120	-35	0.9954681049849026
-110	-35	0.9934108755823866
-100	-35	0.9903287948011893
-90	-35	0.9857323810971659
-80	-35	0.9789937186318489
-70	-35	0.9694627174800445
-60	-35	0.9567907905220877
-50	-35	0.9414363514537882
-40	-35	0.924956491667031
-30	-35	0.9095255347309934
-20	-35	0.8969958813630915
-10	-35	0.8886820081891457
0	-35	0.8857237408657115
10	-35	0.8886820081891457
20	-35	0.8969958813630915
30	-35	0.9095255347309934
40	-35	0.924956491667031
50	-35	0.9414363514537882
60	-35	0.9567907905220877
70	-35	0.9694627174800445
80	-35	0.9789937186318489
90	-35	0.9857323810971659
100	-35	0.9903287948011893
110	-35	0.9934108755823866
120	-35	0.9954681049849026
130	-35	0.9968458016519821
140	-35	0.9977758594273867
150	-35	0.9984104866215174
160	-35	0.9988487992810451
170	-35	0.9991553890231449
180	-35	0.9993725958299533
190	-35	0.9995284195148526
200	-35	0.9996415715768118
-190	-45	0.9989579169660966
-180	-45	0.9986109549718218
-170	-45	0.9981266048405313
-160	-45	0.9974422739300299
-150	-45	0.996463825701899
-140	-45	0.9950490618352966
-130	-45	0.9929834547697588
-120	-45	0.9899468497088872
-110	-45	0.9854743573211541
-100	-45	0.9789282826837065
-90	-45	0.9695284928642174
-80	-45	0.9565332242565633
-70	-45	0.9396621348871043
-60	-45	0.9196507625846764
-50	-45	0.8983806920590138
-40	-45	0.8780124290203821
-30	-45	0.8597916072142782
-20	-45	0.8442592338172045
-10	-45	0.8329222617244054
0	-45	0.8286129207304944
10	-45	0.8329222617244054
20	-45	0.8442592338172045
30	-45	0.8597916072142782
40	-45	0.8780124290203821
50	-45	0.8983806920590138
60	-45	0.9196507625846764
70	-45	0.9396621348871043
80	-45	0.9565332242565633
90	-45	0.9695284928642174
100	-45	0.9789282826837065
110	-45	0.9854743573211541
120	-45	0.9899468497088872
130	-45	0.9929834547697588
140	-45	0.9950490618352966
150	-45	0.996463825701899
160	-45	0.9974422739300299
170	-45	0.9981266048405313
180	-45	0.9986109549718218
190	-45	0.9989579169660966
-180	-55	0.9973490819201675
-170	-55	0.9964179525910661
-160	-55	0.9951023304408808
-150	-55	0.9932243669573793
-140	-55	0.9905208366768474
-130	-55	0.9866079546348259
-120	-55	0.980944870151913
-110	-55	0.9728199486082646
-100	-55	0.9614184479317268
-90	-55	0.9460695107618832
-80	-55	0.926734364072931
-70	-55	0.9045251794618919
-60	-55	0.8815945308808004
-50	-55	0.8599061173107132
-40	-55	0.8397939350699484
-30	-55	0.82017253745464
-20	-55	0.800908292267049
-10	-55	0.7853028341353588
0	-55	0.7790953582899692
10	-55	0.7853028341353588
20	-55	0.800908292267049
30	-55	0.82017253745464
40	-55	0.8397939350699484
50	-55	0.8599061173107132
60	-55	0.8815945308808004
70	-55	0.9045251794618919
80	-55	0.926734364072931
90	-55	0.9460695107618832
100	-55	0.9614184479317268
110	-55	0.9728199486082646
120	-55	0.980944870151913
130	-55	0.9866079546348259
140	-55	0.9905208366768474
150	-55	0.9932243669573793
160	-55	0.9951023304408808
170	-55	0.9964179525910661
180	-55	0.9973490819201675
-170	-65	0.9937784643163257
-160	-65	0.9914879478863974
-150	-65	0.9882348062863595
-140	-65	0.9835974632375573
-130	-65	0.977001279732572
-120	-65	0.9677262716515269
-110	-65	0.9550159984936455
-100	-65	0.938380633271686
-90	-65	0.9181132011442661
-80	-65	0.8957210481566322
-70	-65	0.8735776807047615
-60	-65	0.8534556861139332
-50	-65	0.83499398617515
-40	-65	0.8157609451199801
-30	-65	0.7933405314643234
-20	-65	0.7685184007457135
-10	-65	0.747392567152021
0	-65	0.7388731180154119
10	-65	0.747392567152021
20	-65	0.7685184007457135
30	-65	0.7933405314643234
40	-65	0.8157609451199801
50	-65	0.83499398617515
60	-65	0.8534556861139332
70	-65	0.8735776807047615
80	-65	0.8957210481566322
90	-65	0.9181132011442661
100	-65	0.938380633271686
110	-65	0.9550159984936455
120	-65	0.9677262716515269
